"Customer ID";"Customer Name";"Segment";"City";"State";"Country";"Region";"Postal Code"
"LW-17125";"Liz Willingham";"Consumer";"Virginia Beach";"Virginia";"United States";"South";23464
"CC-12370";"Christopher Conant";"Consumer";"Houston";"Texas";"United States";"Central";77070
"JP-16135";"Julie Prescott";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19120
"DD-13570";"Dorothy Dickinson";"Consumer";"Memphis";"Tennessee";"United States";"South";38109
"ES-14080";"Erin Smith";"Corporate";"Lakewood";"Ohio";"United States";"East";44107
"RD-19900";"Ruben Dartt";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19120
"RL-19615";"Rob Lucas";"Consumer";"Los Angeles";"California";"United States";"West";90008
"JP-15460";"Jennifer Patt";"Corporate";"Dallas";"Texas";"United States";"Central";75220
"DM-13345";"Denise Monton";"Corporate";"Orange";"New Jersey";"United States";"East";7050
"CS-11860";"Cari Schnelling";"Consumer";"Dallas";"Texas";"United States";"Central";75220
"DL-13315";"Delfina Latchford";"Consumer";"Romeoville";"Illinois";"United States";"Central";60441
"LC-16870";"Lena Cacioppo";"Consumer";"Chicago";"Illinois";"United States";"Central";60623
"JG-15115";"Jack Garza";"Consumer";"Jacksonville";"North Carolina";"United States";"South";28540
"HM-14860";"Harry Marie";"Corporate";"Springfield";"Missouri";"United States";"Central";65807
"TN-21040";"Tanja Norvell";"Home Office";"San Francisco";"California";"United States";"West";94110
"VP-21760";"Victoria Pisteka";"Corporate";"Columbia";"Tennessee";"United States";"South";38401
"CS-12355";"Christine Sundaresam";"Consumer";"Hollywood";"Florida";"United States";"South";33021
"PG-18820";"Patrick Gardner";"Consumer";"Dallas";"Texas";"United States";"Central";75081
"HG-14845";"Harry Greene";"Consumer";"Houston";"Texas";"United States";"Central";77041
"MH-18115";"Mick Hernandez";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19140
"TB-21280";"Toby Braunhardt";"Consumer";"Phoenix";"Arizona";"United States";"West";85023
"EM-13825";"Elizabeth Moffitt";"Corporate";"Sandy Springs";"Georgia";"United States";"South";30328
"JF-15415";"Jennifer Ferguson";"Consumer";"Spokane";"Washington";"United States";"West";99207
"NB-18655";"Nona Balk";"Corporate";"Milwaukee";"Wisconsin";"United States";"Central";53209
"CS-11860";"Cari Schnelling";"Consumer";"Fairfield";"Ohio";"United States";"East";45014
"ND-18460";"Neil Ducich";"Corporate";"Huntsville";"Alabama";"United States";"South";35810
"EA-14035";"Erin Ashbrook";"Corporate";"New York City";"New York";"United States";"East";10011
"BP-11050";"Barry Pond";"Corporate";"Los Angeles";"California";"United States";"West";90008
"NS-18640";"Noel Staavos";"Corporate";"Carlsbad";"New Mexico";"United States";"West";88220
"MV-17485";"Mark Van Huff";"Consumer";"Pocatello";"Idaho";"United States";"West";83201
"LE-16810";"Laurel Elliston";"Consumer";"Springfield";"Virginia";"United States";"South";22153
"TC-21475";"Tony Chapman";"Home Office";"Fort Collins";"Colorado";"United States";"West";80525
"SG-20470";"Sheri Gordon";"Consumer";"New York City";"New York";"United States";"East";10024
"VP-21760";"Victoria Pisteka";"Corporate";"New York City";"New York";"United States";"East";10035
"PO-18865";"Patrick O'Donnell";"Consumer";"Marlborough";"Massachusetts";"United States";"East";1752
"JL-15130";"Jack Lebron";"Consumer";"New Rochelle";"New York";"United States";"East";10801
"RW-19540";"Rick Wilson";"Corporate";"Seattle";"Washington";"United States";"West";98103
"RB-19465";"Rick Bensley";"Home Office";"Detroit";"Michigan";"United States";"Central";48227
"SC-20095";"Sanjit Chand";"Consumer";"Fayetteville";"Arkansas";"United States";"South";72701
"EM-13960";"Eric Murdock";"Consumer";"Quincy";"Illinois";"United States";"Central";62301
"RP-19390";"Resi Pölking";"Consumer";"New York City";"New York";"United States";"East";10035
"AB-10105";"Adrian Barton";"Consumer";"Detroit";"Michigan";"United States";"Central";48205
"ND-18460";"Neil Ducich";"Corporate";"Chandler";"Arizona";"United States";"West";85224
"XP-21865";"Xylona Preis";"Consumer";"Hollywood";"Florida";"United States";"South";33021
"MM-18280";"Muhammed MacIntyre";"Corporate";"Los Angeles";"California";"United States";"West";90049
"ML-17395";"Marina Lichtenstein";"Corporate";"San Francisco";"California";"United States";"West";94122
"KM-16225";"Kalyca Meade";"Corporate";"Sunnyvale";"California";"United States";"West";94086
"SL-20155";"Sara Luxemburg";"Home Office";"New York City";"New York";"United States";"East";10011
"AJ-10780";"Anthony Jacobs";"Corporate";"Los Angeles";"California";"United States";"West";90004
"DK-12835";"Damala Kotsonis";"Corporate";"San Francisco";"California";"United States";"West";94122
"BK-11260";"Berenike Kampe";"Consumer";"Santa Ana";"California";"United States";"West";92704
"CC-12670";"Craig Carreira";"Consumer";"Seattle";"Washington";"United States";"West";98103
"ED-13885";"Emily Ducich";"Home Office";"New York City";"New York";"United States";"East";10011
"SV-20785";"Stewart Visinsky";"Consumer";"Los Angeles";"California";"United States";"West";90045
"AR-10825";"Anthony Rawles";"Corporate";"Seattle";"Washington";"United States";"West";98103
"CS-12250";"Chris Selesnick";"Corporate";"San Diego";"California";"United States";"West";92024
"RR-19525";"Rick Reed";"Corporate";"New York City";"New York";"United States";"East";10035
"BD-11500";"Bradley Drucker";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"BM-11785";"Bryan Mills";"Consumer";"Harrisonburg";"Virginia";"United States";"South";22801
"MS-17365";"Maribeth Schnelling";"Consumer";"Rockville";"Maryland";"United States";"East";20852
"BM-11140";"Becky Martin";"Consumer";"Des Moines";"Washington";"United States";"West";98198
"KE-16420";"Katrina Edelman";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"SZ-20035";"Sam Zeldin";"Home Office";"Columbus";"Indiana";"United States";"Central";47201
"MB-18085";"Mick Brown";"Consumer";"Springfield";"Missouri";"United States";"Central";65807
"DB-13555";"Dorothy Badders";"Corporate";"Henderson";"Kentucky";"United States";"South";42420
"CB-12415";"Christy Brittain";"Consumer";"Lakewood";"Ohio";"United States";"East";44107
"SP-20650";"Stephanie Phelps";"Corporate";"Omaha";"Nebraska";"United States";"Central";68104
"GW-14605";"Giulietta Weimer";"Consumer";"Henderson";"Kentucky";"United States";"South";42420
"KH-16630";"Ken Heidel";"Corporate";"Santa Ana";"California";"United States";"West";92704
"BG-11035";"Barry Gonzalez";"Consumer";"Springfield";"Virginia";"United States";"South";22153
"LO-17170";"Lori Olson";"Corporate";"Suffolk";"Virginia";"United States";"South";23434
"DV-13465";"Dianna Vittorini";"Consumer";"Los Angeles";"California";"United States";"West";90049
"LR-17035";"Lisa Ryan";"Corporate";"Houston";"Texas";"United States";"Central";77041
"RR-19525";"Rick Reed";"Corporate";"Cary";"North Carolina";"United States";"South";27511
"TS-21610";"Troy Staebel";"Consumer";"Springfield";"Ohio";"United States";"East";45503
"AH-10210";"Alan Hwang";"Consumer";"Louisville";"Kentucky";"United States";"South";40214
"DW-13585";"Dorothy Wardle";"Corporate";"Troy";"Ohio";"United States";"East";45373
"AJ-10945";"Ashley Jarboe";"Consumer";"Detroit";"Michigan";"United States";"Central";48227
"SV-20785";"Stewart Visinsky";"Consumer";"Bloomington";"Indiana";"United States";"Central";47401
"MG-17650";"Matthew Grinstein";"Home Office";"Dallas";"Texas";"United States";"Central";75081
"AB-10105";"Adrian Barton";"Consumer";"Houston";"Texas";"United States";"Central";77041
"MM-18280";"Muhammed MacIntyre";"Corporate";"Haltom City";"Texas";"United States";"Central";76117
"MA-17995";"Michelle Arnett";"Home Office";"Richmond";"Virginia";"United States";"South";23223
"EB-13975";"Erica Bern";"Corporate";"Los Angeles";"California";"United States";"West";90049
"NS-18505";"Neola Schneider";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"RB-19795";"Ross Baird";"Home Office";"Los Angeles";"California";"United States";"West";90036
"JK-15325";"Jason Klamczynski";"Corporate";"Los Angeles";"California";"United States";"West";90032
"PR-18880";"Patrick Ryan";"Consumer";"San Francisco";"California";"United States";"West";94109
"EH-13945";"Eric Hoffmann";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19120
"MA-17560";"Matt Abelman";"Home Office";"Houston";"Texas";"United States";"Central";77070
"MA-17995";"Michelle Arnett";"Home Office";"Las Cruces";"New Mexico";"United States";"West";88001
"JL-15505";"Jeremy Lonsdale";"Consumer";"Houston";"Texas";"United States";"Central";77070
"AS-10045";"Aaron Smayling";"Corporate";"Redmond";"Oregon";"United States";"West";97756
"DC-12850";"Dan Campbell";"Consumer";"Cleveland";"Ohio";"United States";"East";44105
"MD-17860";"Michael Dominguez";"Corporate";"Laurel";"Maryland";"United States";"East";20707
"RH-19510";"Rick Huthwaite";"Home Office";"San Diego";"California";"United States";"West";92037
"TB-21175";"Thomas Boland";"Corporate";"Wilson";"North Carolina";"United States";"South";27893
"EB-13930";"Eric Barreto";"Consumer";"Saint Petersburg";"Florida";"United States";"South";33710
"BM-11785";"Bryan Mills";"Consumer";"Buffalo Grove";"Illinois";"United States";"Central";60089
"BT-11530";"Bradley Talbott";"Home Office";"Los Angeles";"California";"United States";"West";90049
"FW-14395";"Fred Wasserman";"Corporate";"New York City";"New York";"United States";"East";10011
"RD-19480";"Rick Duston";"Consumer";"Las Vegas";"Nevada";"United States";"West";89115
"TP-21130";"Theone Pippenger";"Consumer";"Naperville";"Illinois";"United States";"Central";60540
"CB-12535";"Claudia Bergmann";"Corporate";"Burlington";"Vermont";"United States";"East";5408
"QJ-19255";"Quincy Jones";"Corporate";"Detroit";"Michigan";"United States";"Central";48234
"KM-16720";"Kunst Miller";"Consumer";"Avondale";"Arizona";"United States";"West";85323
"KM-16660";"Khloe Miller";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"IM-15055";"Ionia McGrath";"Consumer";"Las Vegas";"Nevada";"United States";"West";89115
"ML-17395";"Marina Lichtenstein";"Corporate";"Bangor";"Maine";"United States";"East";4401
"GH-14410";"Gary Hansen";"Home Office";"Hendersonville";"Tennessee";"United States";"South";37075
"AG-10900";"Arthur Gainer";"Consumer";"Eau Claire";"Wisconsin";"United States";"Central";54703
"MG-17695";"Maureen Gnade";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"MJ-17740";"Max Jones";"Consumer";"San Diego";"California";"United States";"West";92037
"SJ-20125";"Sanjit Jacobs";"Home Office";"Jackson";"Mississippi";"United States";"South";39212
"LB-16795";"Laurel Beltran";"Home Office";"Oxnard";"California";"United States";"West";93030
"SB-20185";"Sarah Brown";"Consumer";"Kent";"Washington";"United States";"West";98031
"CC-12610";"Corey Catlett";"Corporate";"Nashville";"Tennessee";"United States";"South";37211
"DP-13000";"Darren Powers";"Consumer";"New York City";"New York";"United States";"East";10035
"JL-15505";"Jeremy Lonsdale";"Consumer";"Westminster";"California";"United States";"West";92683
"SM-20320";"Sean Miller";"Home Office";"Allentown";"Pennsylvania";"United States";"East";18103
"BB-10990";"Barry Blumstein";"Corporate";"San Antonio";"Texas";"United States";"Central";78207
"PB-19150";"Philip Brown";"Consumer";"Avondale";"Arizona";"United States";"West";85323
"GM-14680";"Greg Matthias";"Consumer";"San Jose";"California";"United States";"West";95123
"NR-18550";"Nick Radford";"Consumer";"Perth Amboy";"New Jersey";"United States";"East";8861
"EH-13765";"Edward Hooks";"Corporate";"New York City";"New York";"United States";"East";10011
"FH-14365";"Fred Hopkins";"Corporate";"Los Angeles";"California";"United States";"West";90004
"BT-11680";"Brian Thompson";"Consumer";"Milford";"Connecticut";"United States";"East";6460
"AB-10105";"Adrian Barton";"Consumer";"Bloomington";"Illinois";"United States";"Central";61701
"SC-20230";"Scot Coram";"Corporate";"Seattle";"Washington";"United States";"West";98105
"RS-19870";"Roy Skaria";"Home Office";"Burlington";"Iowa";"United States";"Central";52601
"AI-10855";"Arianne Irving";"Consumer";"Roseville";"California";"United States";"West";95661
"DJ-13420";"Denny Joy";"Corporate";"San Francisco";"California";"United States";"West";94110
"BF-10975";"Barbara Fisher";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19120
"TH-21235";"Tiffany House";"Corporate";"Los Angeles";"California";"United States";"West";90049
"AW-10930";"Arthur Wiediger";"Home Office";"Minneapolis";"Minnesota";"United States";"Central";55407
"JW-15955";"Joni Wasserman";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19120
"MH-18025";"Michelle Huthwaite";"Consumer";"Lafayette";"Louisiana";"United States";"South";70506
"FM-14290";"Frank Merwin";"Home Office";"Bryan";"Texas";"United States";"Central";77803
"GZ-14545";"George Zrebassa";"Corporate";"Los Angeles";"California";"United States";"West";90008
"TC-21535";"Tracy Collins";"Home Office";"Los Angeles";"California";"United States";"West";90049
"TB-21520";"Tracy Blumstein";"Consumer";"Los Angeles";"California";"United States";"West";90045
"RP-19390";"Resi Pölking";"Consumer";"Phoenix";"Arizona";"United States";"West";85023
"LR-16915";"Lena Radford";"Consumer";"Los Angeles";"California";"United States";"West";90036
"MM-17260";"Magdelene Morse";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"NB-18655";"Nona Balk";"Corporate";"Tallahassee";"Florida";"United States";"South";32303
"DS-13030";"Darrin Sayre";"Home Office";"San Francisco";"California";"United States";"West";94122
"VF-21715";"Vicky Freymann";"Home Office";"San Francisco";"California";"United States";"West";94109
"SW-20275";"Scott Williamson";"Consumer";"New York City";"New York";"United States";"East";10009
"PW-19030";"Pauline Webber";"Corporate";"Marion";"Iowa";"United States";"Central";52302
"KD-16615";"Ken Dana";"Corporate";"Los Angeles";"California";"United States";"West";90008
"DO-13645";"Doug O'Connell";"Consumer";"Pine Bluff";"Arkansas";"United States";"South";71603
"GA-14725";"Guy Armstrong";"Consumer";"Columbia";"Missouri";"United States";"Central";65203
"JL-15505";"Jeremy Lonsdale";"Consumer";"Aberdeen";"South Dakota";"United States";"Central";57401
"SU-20665";"Stephanie Ulpright";"Home Office";"Seattle";"Washington";"United States";"West";98103
"FM-14380";"Fred McMath";"Consumer";"Detroit";"Michigan";"United States";"Central";48227
"MY-17380";"Maribeth Yedwab";"Corporate";"Memphis";"Tennessee";"United States";"South";38109
"NM-18445";"Nathan Mautz";"Home Office";"North Las Vegas";"Nevada";"United States";"West";89031
"CS-11950";"Carlos Soltero";"Consumer";"Freeport";"New York";"United States";"East";11520
"PK-19075";"Pete Kriz";"Consumer";"New York City";"New York";"United States";"East";10035
"HM-14860";"Harry Marie";"Corporate";"New York City";"New York";"United States";"East";10024
"AH-10210";"Alan Hwang";"Consumer";"Henderson";"Kentucky";"United States";"South";42420
"FC-14335";"Fred Chung";"Corporate";"Albuquerque";"New Mexico";"United States";"West";87105
"CP-12085";"Cathy Prescott";"Corporate";"Delray Beach";"Florida";"United States";"South";33445
"SC-20305";"Sean Christensen";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"HJ-14875";"Heather Jas";"Home Office";"Seattle";"Washington";"United States";"West";98105
"CB-12025";"Cassandra Brandow";"Consumer";"Richmond";"Virginia";"United States";"South";23223
"EH-14185";"Evan Henry";"Consumer";"West Palm Beach";"Florida";"United States";"South";33407
"LW-17215";"Luke Weiss";"Consumer";"Fort Collins";"Colorado";"United States";"West";80525
"MK-17905";"Michael Kennedy";"Corporate";"Franklin";"Wisconsin";"United States";"Central";53132
"JH-15820";"John Huston";"Consumer";"Monroe";"North Carolina";"United States";"South";28110
"DB-13270";"Deborah Brumfield";"Home Office";"Dallas";"Texas";"United States";"Central";75081
"TB-21625";"Trudy Brown";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"NM-18445";"Nathan Mautz";"Home Office";"San Francisco";"California";"United States";"West";94109
"TT-21220";"Thomas Thornton";"Consumer";"Dover";"Delaware";"United States";"East";19901
"RS-19765";"Roland Schwarz";"Corporate";"Waco";"Texas";"United States";"Central";76706
"TB-21625";"Trudy Brown";"Consumer";"Hagerstown";"Maryland";"United States";"East";21740
"AM-10360";"Alice McCarthy";"Corporate";"Cleveland";"Ohio";"United States";"East";44105
"MP-17965";"Michael Paige";"Corporate";"Mcallen";"Texas";"United States";"Central";78501
"MH-17290";"Marc Harrigan";"Home Office";"Santa Fe";"New Mexico";"United States";"West";87505
"CA-12265";"Christina Anderson";"Consumer";"San Francisco";"California";"United States";"West";94110
"KD-16615";"Ken Dana";"Corporate";"New York City";"New York";"United States";"East";10024
"DW-13540";"Don Weiss";"Consumer";"Dallas";"Texas";"United States";"Central";75220
"AG-10495";"Andrew Gjertsen";"Corporate";"Detroit";"Michigan";"United States";"Central";48234
"JH-16180";"Justin Hirsh";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"DK-13090";"Dave Kipp";"Consumer";"Carrollton";"Texas";"United States";"Central";75007
"AR-10825";"Anthony Rawles";"Corporate";"New York City";"New York";"United States";"East";10009
"SM-20005";"Sally Matthias";"Consumer";"Houston";"Texas";"United States";"Central";77041
"DB-13660";"Duane Benoit";"Consumer";"Los Angeles";"California";"United States";"West";90036
"PF-19225";"Phillip Flathmann";"Consumer";"Edmonds";"Washington";"United States";"West";98026
"AJ-10945";"Ashley Jarboe";"Consumer";"San Francisco";"California";"United States";"West";94110
"EB-14110";"Eugene Barchas";"Consumer";"New York City";"New York";"United States";"East";10035
"ES-14080";"Erin Smith";"Corporate";"Springfield";"Oregon";"United States";"West";97477
"SS-20410";"Shahid Shariari";"Consumer";"Georgetown";"Kentucky";"United States";"South";40324
"AG-10900";"Arthur Gainer";"Consumer";"Coral Springs";"Florida";"United States";"South";33065
"CY-12745";"Craig Yedwab";"Corporate";"San Francisco";"California";"United States";"West";94110
"RP-19270";"Rachel Payne";"Corporate";"San Francisco";"California";"United States";"West";94110
"DB-13360";"Dennis Bolton";"Home Office";"Riverside";"California";"United States";"West";92503
"CK-12325";"Christine Kargatis";"Home Office";"Troy";"Ohio";"United States";"East";45373
"DN-13690";"Duane Noonan";"Consumer";"Moreno Valley";"California";"United States";"West";92553
"DP-13105";"Dave Poirier";"Corporate";"Seattle";"Washington";"United States";"West";98115
"RO-19780";"Rose O'Brian";"Consumer";"Chicago";"Illinois";"United States";"Central";60623
"MA-17560";"Matt Abelman";"Home Office";"Jackson";"Michigan";"United States";"Central";49201
"JD-15895";"Jonathan Doherty";"Corporate";"New York City";"New York";"United States";"East";10024
"PS-18970";"Paul Stevenson";"Home Office";"Seattle";"Washington";"United States";"West";98105
"JF-15415";"Jennifer Ferguson";"Consumer";"Saint Charles";"Missouri";"United States";"Central";63301
"RD-19480";"Rick Duston";"Consumer";"Long Beach";"New York";"United States";"East";11561
"ES-14080";"Erin Smith";"Corporate";"Lakewood";"New Jersey";"United States";"East";8701
"KN-16390";"Katherine Nockton";"Corporate";"Clinton";"Maryland";"United States";"East";20735
"VP-21760";"Victoria Pisteka";"Corporate";"Columbus";"Ohio";"United States";"East";43229
"CS-11950";"Carlos Soltero";"Consumer";"Pasadena";"California";"United States";"West";91104
"KB-16600";"Ken Brennan";"Corporate";"Seattle";"Washington";"United States";"West";98105
"AJ-10945";"Ashley Jarboe";"Consumer";"Los Angeles";"California";"United States";"West";90045
"PO-18865";"Patrick O'Donnell";"Consumer";"East Orange";"New Jersey";"United States";"East";7017
"DP-13105";"Dave Poirier";"Corporate";"Eau Claire";"Wisconsin";"United States";"Central";54703
"GM-14500";"Gene McClure";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"CC-12670";"Craig Carreira";"Consumer";"Tampa";"Florida";"United States";"South";33614
"SJ-20125";"Sanjit Jacobs";"Home Office";"New York City";"New York";"United States";"East";10009
"SF-20200";"Sarah Foster";"Consumer";"Mesa";"Arizona";"United States";"West";85204
"RM-19375";"Raymond Messe";"Consumer";"Burlington";"Vermont";"United States";"East";5408
"KM-16375";"Katherine Murray";"Home Office";"Houston";"Texas";"United States";"Central";77070
"FH-14275";"Frank Hawley";"Corporate";"Aurora";"Illinois";"United States";"Central";60505
"DG-13300";"Deirdre Greer";"Corporate";"Denver";"Colorado";"United States";"West";80219
"MW-18220";"Mitch Webber";"Consumer";"New York City";"New York";"United States";"East";10011
"SC-20845";"Sung Chung";"Consumer";"Arlington Heights";"Illinois";"United States";"Central";60004
"BD-11500";"Bradley Drucker";"Consumer";"Newport News";"Virginia";"United States";"South";23602
"LP-17080";"Liz Pelletier";"Consumer";"Tucson";"Arizona";"United States";"West";85705
"NP-18700";"Nora Preis";"Consumer";"New York City";"New York";"United States";"East";10024
"DP-13105";"Dave Poirier";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"RB-19465";"Rick Bensley";"Home Office";"Chicago";"Illinois";"United States";"Central";60653
"LC-17140";"Logan Currie";"Consumer";"New York City";"New York";"United States";"East";10035
"WB-21850";"William Brown";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19143
"MH-17785";"Maya Herman";"Corporate";"Glendale";"Arizona";"United States";"West";85301
"SC-20305";"Sean Christensen";"Consumer";"Los Angeles";"California";"United States";"West";90036
"MH-17620";"Matt Hagelstein";"Corporate";"Houston";"Texas";"United States";"Central";77041
"JC-15775";"John Castell";"Consumer";"Seattle";"Washington";"United States";"West";98115
"RD-19810";"Ross DeVincentis";"Home Office";"Fayetteville";"North Carolina";"United States";"South";28314
"SC-20695";"Steve Chapman";"Corporate";"Houston";"Texas";"United States";"Central";77041
"NC-18535";"Nick Crebassa";"Corporate";"San Francisco";"California";"United States";"West";94122
"JO-15145";"Jack O'Briant";"Corporate";"Buffalo";"New York";"United States";"East";14215
"VW-21775";"Victoria Wilson";"Corporate";"Huntsville";"Texas";"United States";"Central";77340
"BP-11185";"Ben Peterman";"Corporate";"Dallas";"Texas";"United States";"Central";75081
"PP-18955";"Paul Prost";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19134
"SC-20725";"Steven Cartwright";"Consumer";"Peoria";"Arizona";"United States";"West";85345
"CD-11920";"Carlos Daly";"Consumer";"Oceanside";"California";"United States";"West";92054
"GM-14680";"Greg Matthias";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"BW-11065";"Barry Weirich";"Consumer";"New York City";"New York";"United States";"East";10035
"RE-19405";"Ricardo Emerson";"Consumer";"Kent";"Ohio";"United States";"East";44240
"HR-14770";"Hallie Redmond";"Home Office";"Jacksonville";"Florida";"United States";"South";32216
"TP-21565";"Tracy Poddar";"Corporate";"Coppell";"Texas";"United States";"Central";75019
"KB-16315";"Karl Braun";"Consumer";"Indianapolis";"Indiana";"United States";"Central";46203
"AC-10660";"Anna Chung";"Consumer";"Lawrence";"Indiana";"United States";"Central";46226
"DN-13690";"Duane Noonan";"Consumer";"Tulsa";"Oklahoma";"United States";"Central";74133
"CC-12430";"Chuck Clark";"Home Office";"Redmond";"Washington";"United States";"West";98052
"TS-21340";"Toby Swindell";"Consumer";"San Francisco";"California";"United States";"West";94109
"MO-17800";"Meg O'Connel";"Home Office";"Spokane";"Washington";"United States";"West";99207
"RP-19855";"Roy Phan";"Corporate";"Los Angeles";"California";"United States";"West";90032
"JL-15175";"James Lanier";"Home Office";"Chattanooga";"Tennessee";"United States";"South";37421
"BW-11110";"Bart Watters";"Corporate";"Greensboro";"North Carolina";"United States";"South";27405
"SJ-20500";"Shirley Jackson";"Consumer";"San Francisco";"California";"United States";"West";94122
"FG-14260";"Frank Gastineau";"Home Office";"New York City";"New York";"United States";"East";10024
"EH-14125";"Eugene Hildebrand";"Home Office";"Lakewood";"California";"United States";"West";90712
"BS-11590";"Brendan Sweed";"Corporate";"Louisville";"Kentucky";"United States";"South";40214
"JS-16030";"Joy Smith";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"JC-15775";"John Castell";"Consumer";"Newark";"Delaware";"United States";"East";19711
"JM-15265";"Janet Molinari";"Corporate";"Seattle";"Washington";"United States";"West";98115
"CD-12280";"Christina DeMoss";"Consumer";"New York City";"New York";"United States";"East";10024
"JM-15265";"Janet Molinari";"Corporate";"Chicago";"Illinois";"United States";"Central";60653
"SS-20410";"Shahid Shariari";"Consumer";"Oswego";"Illinois";"United States";"Central";60543
"HG-14845";"Harry Greene";"Consumer";"Dallas";"Texas";"United States";"Central";75220
"BC-11125";"Becky Castell";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19134
"AB-10255";"Alejandro Ballentine";"Home Office";"Los Angeles";"California";"United States";"West";90008
"MY-18295";"Muhammed Yedwab";"Corporate";"Houston";"Texas";"United States";"Central";77036
"NF-18385";"Natalie Fritzler";"Consumer";"Wheeling";"West Virginia";"United States";"East";26003
"NB-18655";"Nona Balk";"Corporate";"Paterson";"New Jersey";"United States";"East";7501
"EM-13960";"Eric Murdock";"Consumer";"Portland";"Oregon";"United States";"West";97206
"MF-17665";"Maureen Fritzler";"Corporate";"Huntsville";"Alabama";"United States";"South";35810
"CM-12385";"Christopher Martinez";"Consumer";"San Francisco";"California";"United States";"West";94110
"EC-14050";"Erin Creighton";"Consumer";"Oklahoma City";"Oklahoma";"United States";"Central";73120
"BO-11350";"Bill Overfelt";"Corporate";"Broken Arrow";"Oklahoma";"United States";"Central";74012
"VM-21835";"Vivian Mathis";"Consumer";"Mission Viejo";"California";"United States";"West";92691
"AB-10060";"Adam Bellavance";"Home Office";"Greenwood";"Indiana";"United States";"Central";46142
"CM-12235";"Chris McAfee";"Consumer";"Milwaukee";"Wisconsin";"United States";"Central";53209
"KW-16570";"Kelly Williams";"Consumer";"San Francisco";"California";"United States";"West";94109
"MM-17920";"Michael Moore";"Consumer";"Rome";"New York";"United States";"East";13440
"RD-19900";"Ruben Dartt";"Consumer";"Dearborn Heights";"Michigan";"United States";"Central";48127
"LM-17065";"Liz MacKendrick";"Consumer";"New York City";"New York";"United States";"East";10024
"CS-11845";"Cari Sayre";"Corporate";"Chicago";"Illinois";"United States";"Central";60623
"KT-16480";"Kean Thornton";"Consumer";"Dallas";"Texas";"United States";"Central";75217
"BE-11410";"Bobby Elias";"Consumer";"Appleton";"Wisconsin";"United States";"Central";54915
"NF-18475";"Neil Französisch";"Home Office";"Jacksonville";"Florida";"United States";"South";32216
"DL-13315";"Delfina Latchford";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"MS-17710";"Maurice Satty";"Consumer";"Bowling Green";"Ohio";"United States";"East";43402
"MM-18055";"Michelle Moray";"Consumer";"San Francisco";"California";"United States";"West";94110
"JB-15400";"Jennifer Braxton";"Corporate";"Los Angeles";"California";"United States";"West";90049
"SG-20605";"Speros Goranitis";"Consumer";"Chicago";"Illinois";"United States";"Central";60623
"PB-18805";"Patrick Bzostek";"Home Office";"Seattle";"Washington";"United States";"West";98115
"AC-10615";"Ann Chong";"Corporate";"Beaumont";"Texas";"United States";"Central";77705
"MR-17545";"Mathew Reese";"Home Office";"Seattle";"Washington";"United States";"West";98103
"BF-11215";"Benjamin Farhat";"Home Office";"Dallas";"Texas";"United States";"Central";75217
"BW-11200";"Ben Wallace";"Consumer";"New York City";"New York";"United States";"East";10011
"TS-21610";"Troy Staebel";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"AS-10045";"Aaron Smayling";"Corporate";"San Francisco";"California";"United States";"West";94110
"AA-10375";"Allen Armold";"Consumer";"Providence";"Rhode Island";"United States";"East";2908
"PS-18970";"Paul Stevenson";"Home Office";"Phoenix";"Arizona";"United States";"West";85023
"RP-19270";"Rachel Payne";"Corporate";"Houston";"Texas";"United States";"Central";77095
"NC-18625";"Noah Childs";"Corporate";"Columbus";"Indiana";"United States";"Central";47201
"SC-20020";"Sam Craven";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"BD-11560";"Brendan Dodson";"Home Office";"Springfield";"Virginia";"United States";"South";22153
"SM-20950";"Suzanne McNair";"Corporate";"Broomfield";"Colorado";"United States";"West";80020
"EB-14110";"Eugene Barchas";"Consumer";"Columbus";"Ohio";"United States";"East";43229
